distance_km,avg_speed_kmh,vehicle_type,fuel_type,load_ratio,num_stops,idle_time_min,co2_kg
324.66607104569283,22.388626270779692,truck,cng,0.6699166974198645,1,12.47317530876164,371.40414999875543
910.7133795367636,68.10470803867634,van,diesel,0.40227927143485154,1,22.781544490036016,250.6936021942326
35.193882709708596,85.60563305804622,truck,cng,0.410672930393148,2,33.12283085111881,32.89801119117458
974.572717933671,81.27949585698262,van,cng,0.20281413332835715,2,29.24587189497082,205.9078979476221
471.59438724112056,30.479106799834575,truck,diesel,0.5363005304353116,1,16.120641563096765,618.8781848549796
218.8050843865924,69.82960426039301,truck,cng,0.47953354109795365,2,31.54141093816115,187.25183416983467
691.5306357520448,73.07062779786591,van,electric,0.8403254883205066,2,7.065064973408468,66.03917813219373
405.8428399396611,57.2845159882907,bike,none,0.7481823234690662,1,0.6597497195088287,0.17555909659285024
264.4201188319818,37.65236343652499,van,electric,0.7589661206131562,2,36.0310116260192,26.689856367487593
838.2688562151175,49.372427631667065,van,electric,0.7938202393578434,2,2.8179580065033027,78.01325378545663
958.6685501359074,30.671528257711874,van,cng,0.18130326451984707,1,14.720946580879257,207.79211534950144
915.5981636146221,76.33029319536197,truck,electric,0.6493642003071618,2,28.56302413194598,392.19858330274235
954.1328496030934,26.47510858080259,truck,cng,0.5353794477391715,2,1.8709881036770803,981.4155790808653
846.5614414652428,96.19508658149572,van,petrol,0.23920492679491262,1,46.25473222474932,265.1878440596769
345.039348312189,44.8809136964086,van,electric,0.4715141955460771,1,41.30414378566416,28.854597082419538
78.68757873487812,15.198848203191153,van,petrol,0.9709294493863778,2,35.41384001214523,40.474545145670845
315.2819602526015,83.6315714044247,van,petrol,0.9658889071877059,1,57.01424122924814,136.70333143052338
958.2126222109265,79.46335518538292,truck,diesel,0.6750544468008356,1,39.527002002643044,1179.1305392313861
637.5943482096974,98.349028015299,truck,diesel,0.9130274313724225,2,13.272566509176134,954.1035238101075
121.40205620767797,77.13701207395394,truck,diesel,0.27333912500706736,2,58.263494709922064,126.8863440877213
795.5464961211383,78.33048659021873,truck,cng,0.14939435318182745,1,19.146028394595337,564.0673805043137
481.58082196024236,90.2248603044789,van,cng,0.5772386193714102,2,43.48600629172569,131.88951013269536
572.8553316740322,83.33804324907629,van,cng,0.5845613413427088,2,19.125150175924194,150.16648288213207
876.788712484587,50.48801714237083,van,diesel,0.5157485655180288,2,1.2761646510232283,255.74871770960655
186.28743666714576,47.63693064317669,truck,cng,0.9393309184827275,1,59.87604663200025,217.2490521172823
38.55917643305461,55.7814127828029,van,electric,0.622681486504595,2,59.04500815195771,6.126835501132829
92.6076357763187,43.59148942541587,van,diesel,0.5702672724710708,1,14.326628746098141,29.037163588670843
852.9689998702095,75.82203179491057,truck,diesel,0.6301976810238054,2,1.0724360840048286,1014.8505748841126
46.05557654310286,24.30474588772479,truck,diesel,0.4524671264863205,2,13.095233271903851,62.09778435085657
884.3147791533714,66.06786794758683,truck,electric,0.9133515704577434,2,10.022036765524513,432.7447988912435
65.92142307341113,49.134320096166434,van,cng,0.8540431617549209,2,36.46420769273155,20.42085558933905
384.70652087975833,18.122214681262157,van,diesel,0.9615432366849931,2,21.007515550003806,169.67922567940417
630.1481450731569,33.38754195810705,van,electric,0.566434330008753,2,59.694469358786115,57.984691966512464
491.69515452775795,99.68854094357157,van,diesel,0.9076925332415835,1,13.46643431019964,206.13747771914956
748.1237324881363,17.963538619875116,truck,electric,0.9054292971050559,1,5.489210243865292,463.8470368403836
477.200151502038,18.772016400325125,van,cng,0.866974180012307,2,48.57096448349269,164.50046019882896
931.6578988306709,77.4930756344935,truck,electric,0.3532518645197741,2,22.36131102073884,341.11205334626186
533.0699168813613,96.78036767032424,van,diesel,0.1985219740490085,2,4.567851569418011,149.460251761054
62.455509212995814,90.04703287668421,bike,none,0.564471118399255,1,49.48085795550895,0.40716244113616396
864.6283874270412,77.38234311106464,van,petrol,0.5691342809623734,2,39.50711007950553,291.2007575734422
158.18331904282346,28.634008953056128,bike,none,0.4006079908707141,1,41.848287700157016,0.3125562474335745
190.0323182452209,89.93915628547977,truck,diesel,0.9651837593664166,1,1.7548369820735488,281.38073972757786
6.140025583960052,84.69548797968851,truck,cng,0.30576264537243114,1,9.645593762898493,6.261778170335592
259.4296423672101,31.41629348991991,van,electric,0.17568840202118619,1,58.87117068164541,21.71884553294171
116.72801292347741,47.01910576887789,bike,none,0.10816516418745248,1,46.790723709068615,0.0899741640084809
432.8085431086198,86.4103277330036,van,diesel,0.45293609030067694,1,55.92168633060105,132.7975985674459
789.0181748888735,29.769045401143178,van,electric,0.7937686976868908,2,18.057814016808976,80.37065862684979
474.1003145466534,19.923239147497853,van,diesel,0.16722497598206862,2,52.29220836914258,136.70764954678947
676.3762049295677,52.906456095877324,truck,electric,0.6828162790617168,2,45.49579175574136,305.609802105315
253.25624093869382,15.08750578687884,van,petrol,0.2430444549490809,2,59.82747000946267,86.86578491595611
103.09142607402526,87.60783082923311,bike,none,0.5743216865906758,1,41.62093354688932,0.3465559568280545
868.1862682097606,96.87511554241121,van,petrol,0.12817208237276462,1,56.616955210055934,259.3085106268855
857.5027320004061,96.98424014296772,truck,electric,0.7840846705942874,1,59.0386588775897,426.2466984328013
746.0911750189333,32.030527201640574,truck,cng,0.8813105321414779,2,22.111580623425667,890.8473178262093
472.0609276424102,61.17478849214644,truck,cng,0.24332116445133803,1,52.117390077336644,357.23371383274775
530.8240393345278,16.518260860657147,truck,diesel,0.8171180450776248,2,1.951570769475115,899.7243924861566
967.5437523501639,30.76400434751562,van,cng,0.5158875616890946,2,7.038491337743668,250.6621339422446
558.8542599106147,34.17091210771751,van,cng,0.24474292217037108,2,34.91828411486393,124.24588032513986
590.6736749467368,51.82597366259073,van,electric,0.9859162666626136,1,0.6972323944860381,60.30780513705779
974.7251520188191,76.36044837378948,truck,diesel,0.6912854718080438,1,51.607343831352274,1205.1882753549812
907.9108343316556,76.56425119074501,truck,diesel,0.7742454751911547,1,14.522700951751649,1170.776043933365
346.6705510771947,80.94340254240126,van,cng,0.9471137538091479,1,31.062698603082687,109.79927034088286
882.6509523337804,22.01322542743581,bike,none,0.8420626422071504,2,23.815396572095764,0.07862308549898987
693.5007468818583,84.82246188083865,truck,diesel,0.1370651457513445,2,6.274070420064016,647.0936394979435
125.09574676133128,91.17881072822826,van,petrol,0.6352989736392425,1,3.1182770190883446,47.297496886208556
947.4031121684077,68.15089611818556,truck,electric,0.8050804533474532,1,48.889506824790736,441.80116445818436
661.1592981809514,62.00512347031647,truck,cng,0.6377282763687371,2,27.139097071098007,609.4442726294257
439.16860927304884,76.61025758929495,van,diesel,0.6339507834791609,2,9.5726808067913,140.44044379055228
616.1262799203006,42.966482214246284,van,electric,0.5231643334269985,1,10.927074941321957,51.041941720043155
162.51087160265584,16.773196839780738,van,petrol,0.6879367173135971,1,59.78003496340452,71.16711863130985
493.7835699370158,21.92975161195627,bike,none,0.4629352250114487,1,4.331904538750551,0.3373138306494002
416.49145878079383,86.93084982161919,truck,cng,0.6658883363853506,2,22.26232577907616,399.15731261842234
505.34003701112476,61.180544485879516,van,cng,0.5625962810278525,1,26.31692515137543,123.68970282259411
598.1258416906085,82.40126804147869,van,diesel,0.6895084049488976,1,35.541019715601735,202.42040584907465
359.79187863656523,47.627007908762685,truck,diesel,0.5192315263182237,1,43.98678134491686,427.826528070932
602.2535282783465,68.76594532423601,truck,electric,0.43556377347004105,2,10.858617162569386,228.41205937986402
70.06365340043283,52.15905804943026,van,electric,0.18765405329819695,1,26.71831530015993,5.405059188605441
96.16624644667166,70.43047587008722,van,diesel,0.3809332510268024,2,15.488005962067653,27.117043408640697
10.021373725420702,65.01507383395146,van,electric,0.6388425820900968,2,58.18926270471268,3.447471626616566
442.58234940907465,43.12559585407961,van,petrol,0.5038998164482628,2,49.73300195295657,145.3189070991972
449.98440137852396,64.9701715443829,bike,none,0.9537250193662904,1,10.022514474056992,0.26412370299551036
782.0085395151843,74.9577754995373,van,electric,0.501731781861327,1,52.09627683079552,65.62289584955052
540.3659336627103,17.905960104828445,van,cng,0.9880236823214454,1,31.870171680061922,198.28902360872559
89.46702863901815,23.781261355541332,van,electric,0.6262036303983298,2,8.900592057725332,8.853051209748326
480.41718451048115,73.30725755855366,van,electric,0.11564181116693167,1,38.34719626893002,33.12757090464646
522.208316589577,44.1255464902778,truck,cng,0.5790204899436692,1,1.7984153923606772,492.6638688759816
144.39881967735346,94.88468231378155,van,electric,0.7596090265072076,2,58.19472276643623,17.858695069483613
235.32673204149384,96.88448078973391,truck,electric,0.3297758722555887,1,50.28691737888661,95.99210664124855
374.92247037265287,16.48885922327529,van,diesel,0.31973256138013684,2,52.134299068723095,120.46715552074156
795.7148613247067,93.08761274444787,truck,electric,0.6405485882916125,1,39.53312821395943,357.9298227238212
667.3045454739164,64.0607451204986,van,electric,0.4137163005177734,2,59.96482354623999,53.241942531963005
91.39121359176369,39.538275620104244,bike,none,0.19819866858917476,2,24.24841929906198,-0.0557140130393349
925.7491560498311,52.24464944501895,truck,diesel,0.9112380846295999,1,47.86881893151807,1323.4675602637444
297.5724052857205,70.17134599752342,truck,electric,0.395543105096573,1,21.987692092283872,112.48095014245489
563.8754884211104,47.3356748597878,truck,cng,0.5936497494863291,1,14.252647852459647,528.9348900858112
587.4746459934498,29.317772737131172,van,diesel,0.6783183720524706,2,27.80964262803434,205.6906127471239
542.8213013147586,95.87567757160924,van,petrol,0.8624506252353168,2,1.5385239483861413,235.16246115743883
527.0971734716907,35.91592099782985,van,diesel,0.5290259275370433,1,45.8929956925277,164.9090767420482
747.1288404196869,75.81672710343832,truck,diesel,0.5691107192368009,1,11.746679141012766,861.398858003692
380.6944344282681,31.758100758694574,van,petrol,0.53126490649924,1,6.085249706952991,132.00112178550154
617.7344056555612,59.462201589451695,van,electric,0.7030864311498475,1,48.18155386995981,55.675238743782636
717.9181501227209,48.991942578353274,van,cng,0.9790527147963209,2,7.313165600216854,220.82797235181442
124.09943151799388,88.05034242885007,van,petrol,0.8198029858816195,1,42.54277570334596,52.27216419703045
917.834736682206,51.08483114169076,van,diesel,0.1783350663288928,2,33.01359252937571,224.69612062731653
526.9726949596272,24.54586927495363,truck,electric,0.10232561336048415,2,49.151331565607414,207.82889122068994
646.9593075094373,29.85574264032706,bike,none,0.42469526719953987,2,54.00138740388067,0.140357664898067
557.0804208787805,36.72982481378814,truck,electric,0.3718544516513156,2,49.3568591108207,232.59587004361907
766.8894790652056,27.724837276341407,van,diesel,0.4815503316219718,1,10.080852464691805,242.63360800605597
869.3903650264015,55.19581707882048,van,petrol,0.5818222916583948,2,1.4183151627801838,284.8052076148185
638.3228325226542,36.835127049885756,truck,electric,0.6688139374183766,1,29.806011531550162,307.5331282363189
275.26571374612524,65.7489879361338,van,diesel,0.7082571205786383,2,25.691976895536886,90.14047153497279
341.74893444974634,84.59009985513478,truck,cng,0.6428974691920349,2,34.70321502038455,323.5756485773209
772.8501047219331,37.51611301512234,truck,cng,0.6807608537731452,2,11.512039483124575,798.8712449174701
617.5386276122512,52.60484460085691,bike,none,0.8486768019262798,2,48.021390469341696,-0.1933895874281613
640.5280556043379,38.0475321025157,van,petrol,0.6335307924880804,1,31.977467193080116,227.58869920071146
53.2865369107218,47.17049599629887,truck,diesel,0.4266498446613928,1,43.83903061435477,64.70577164764792
334.23597992272823,64.34037557091735,truck,diesel,0.17989065469699161,1,10.518176541459578,313.6759279971029
410.0683751521987,50.92857463867611,truck,electric,0.8396257995109782,2,20.854291454338924,202.22898823718634
981.2551379699596,55.365356198028586,van,cng,0.44427365221960746,1,23.95895494855849,224.66517378477494
671.8868851694242,22.898977272248143,bike,none,0.3313425397888719,2,45.316225229808474,0.2540234539149749
608.8779262471315,58.08126670474102,bike,none,0.24337361855708228,1,2.169622831485727,-0.3111783014706806
381.5286159854762,44.4373503300653,van,diesel,0.31514979897753903,1,18.33145863948141,102.21907622061359
280.42383493300775,95.10289662368982,van,cng,0.886002995551463,2,55.16351839286504,94.81307682989306
391.65172029511626,57.59800493047083,van,electric,0.45746089968629,2,49.0469825094715,32.48862198371055
674.6295026026394,60.26090136755123,van,petrol,0.7492798605958585,1,47.40182617842368,243.0492456299389
23.870931151144127,28.072247721782645,van,electric,0.30125299104668013,2,58.536612051594894,4.879515710780844
932.7980097357786,63.88888479221312,truck,electric,0.5314189961240666,1,55.36543143080366,378.9943747858513
829.5030727361424,41.99017306952265,truck,diesel,0.9575177748411648,2,8.782439529734948,1267.1124474235705
122.64014921414952,55.64989195908614,van,electric,0.5554967993620757,1,57.78690669535043,12.998718547600662
594.6964598112129,94.59817978011115,truck,electric,0.8884946733382383,1,6.339881055704635,304.45960117943304
1.3321736143689171,16.503463817126864,truck,diesel,0.6422978474585784,1,9.121491187718886,3.1415664801476524
754.4992907995191,67.65730886964495,van,petrol,0.36761954341315506,1,14.350806252955536,221.4656440141067
75.55518452274463,81.52916346325269,van,petrol,0.33884866826937515,1,41.52968050164792,24.89659093316287
229.665710241767,34.774870777827886,truck,cng,0.2987223668070752,1,37.43375017749831,200.77903228420104
848.167869364152,76.56698492251621,van,cng,0.8128842703844888,1,26.987078929279352,243.33883689788055
482.1532116883275,30.035407337227625,van,cng,0.44837088430206773,1,0.6618758657188328,120.44283532249567
134.66993254320923,50.579352838034495,van,diesel,0.8113039622741333,1,45.6173893873281,48.38867574465059
324.1768945165623,85.91578610615524,bike,none,0.6663689254096625,1,48.092226712979375,-0.3255894284596423
43.5905760777457,46.56972825026196,van,electric,0.33926602298888214,1,27.26264007359765,4.267035811024661
244.23449043646238,70.39540507243231,van,cng,0.8296173351876396,1,23.668576714202118,70.32052920637075
393.00132780694605,96.2788862051606,truck,diesel,0.21983050376028723,2,47.21420317531771,406.7600555778681
77.34044257861338,38.746255684450894,van,cng,0.9372869963540413,2,54.10571952812541,26.569372453635804
